MonoNS,EstNS,MonoS,EstS,t_unix,AccX,AccY,AccZ,AsX,AsY,AsZ,HX,HY,HZ,AngX,AngY,AngZ,TemperatureC
888892732104,888890732104,888.892732104,888.890732104,1768551648.7415998,0.217,0.035,1.009,1.221,3.662,1.465,-36.751,-51.246,-48.594,5.219,-13.101,46.492,
888903130879,888901130879,888.903130879,888.901130879,1768551648.7519913,0.217,0.035,1.009,0.916,3.662,1.404,-36.725,-51.246,-48.607,5.19,-13.053,46.508,
888913362816,888911362816,888.913362816,888.911362816,1768551648.7622216,0.217,0.035,1.009,0.366,3.723,1.404,-36.725,-51.207,-48.607,5.16,-13.009,46.522,
888923574919,888921574919,888.923574919,888.921574919,1768551648.7724335,0.217,0.035,1.009,0.061,3.723,1.404,-36.699,-51.207,-48.659,5.126,-12.965,46.536,
888933972819,888931972819,888.933972819,888.931972819,1768551648.7828388,0.217,0.035,1.009,0.0,3.845,1.343,-36.699,-51.194,-48.672,5.09,-12.921,46.55,
888944185214,888942185214,888.944185214,888.942185214,1768551648.793052,0.217,0.035,1.009,0.305,4.028,1.221,-36.673,-51.207,-48.737,5.053,-12.872,46.564,
888954402567,888952402567,888.954402567,888.952402567,1768551648.8032696,0.217,0.035,1.009,0.61,4.272,1.16,-36.66,-51.207,-48.75,5.024,-12.825,46.576,
888964801634,888962801634,888.964801634,888.962801634,1768551648.8136632,0.217,0.035,1.009,0.854,4.395,1.221,-36.647,-51.22,-48.776,4.997,-12.777,46.589,
888975004403,888973004403,888.975004403,888.973004403,1768551648.8238695,0.217,0.035,1.009,0.916,4.517,1.404,-36.647,-51.22,-48.802,4.972,-12.728,46.602,
888985239257,888983239257,888.985239257,888.983239257,1768551648.8340957,0.217,0.035,1.009,0.793,4.7,1.709,-36.621,-51.22,-48.815,4.944,-12.673,46.62,
888995403234,888993403234,888.995403234,888.993403234,1768551648.8442702,0.195,0.057,0.981,0.793,4.883,2.075,-36.608,-51.22,-48.854,4.918,-12.621,46.639,
889005651213,889003651213,889.005651213,889.003651213,1768551648.8545125,0.195,0.057,0.981,0.854,5.127,2.625,-36.556,-51.22,-48.88,4.901,-12.562,46.663,
889015847857,889013847857,889.015847857,889.013847857,1768551648.864715,0.195,0.057,0.981,1.099,5.371,3.296,-36.556,-51.207,-48.88,4.888,-12.5,46.693,
889026237882,889024237882,889.026237882,889.024237882,1768551648.8751042,0.195,0.057,0.981,1.526,5.676,4.089,-36.582,-51.181,-48.893,4.875,-12.43,46.735,
889036445610,889034445610,889.03644561,889.03444561,1768551648.8853133,0.195,0.057,0.981,1.77,6.104,4.944,-36.582,-51.142,-48.919,4.864,-12.363,46.78,
889046683672,889044683672,889.046683672,889.044683672,1768551648.8955443,0.195,0.057,0.981,2.014,6.653,5.737,-36.582,-51.116,-48.958,4.855,-12.294,46.834,
889057072822,889055072822,889.057072822,889.055072822,1768551648.9059234,0.195,0.057,0.981,2.136,7.263,6.897,-36.569,-51.064,-49.01,4.845,-12.212,46.897,
889067367469,889065367469,889.067367469,889.065367469,1768551648.9161468,0.195,0.057,0.981,2.319,7.751,7.568,-36.556,-51.025,-49.036,4.835,-12.134,46.976,
889077529112,889075529112,889.077529112,889.075529112,1768551648.9263897,0.195,0.057,0.981,2.563,8.057,8.362,-36.556,-50.973,-49.088,4.826,-12.054,47.056,
889087709715,889085709715,889.087709715,889.085709715,1768551648.9365807,0.195,0.057,0.981,2.747,8.301,9.216,-36.543,-50.921,-49.114,4.818,-11.973,47.145,
889097934068,889095934068,889.097934068,889.095934068,1768551648.946801,0.195,0.057,0.981,2.93,8.545,9.949,-36.556,-50.869,-49.153,4.81,-11.89,47.241,
889108158713,889106158713,889.108158713,889.106158713,1768551648.9570255,0.195,0.057,0.981,3.052,8.911,10.62,-36.543,-50.83,-49.192,4.801,-11.797,47.355,
889118385400,889116385400,889.1183854,889.1163854,1768551648.9672503,0.195,0.057,0.981,3.235,9.094,11.23,-36.543,-50.791,-49.231,4.793,-11.712,47.465,
889128608879,889126608879,889.128608879,889.126608879,1768551648.9774556,0.192,0.084,0.971,3.601,9.277,11.719,-36.53,-50.752,-49.309,4.797,-11.625,47.58,
889138809607,889136809607,889.138809607,889.136809607,1768551648.987677,0.192,0.084,0.971,4.211,9.338,12.207,-36.504,-50.7,-49.335,4.811,-11.538,47.701,
889149024918,889147024918,889.149024918,889.147024918,1768551648.9978912,0.192,0.084,0.971,5.005,9.46,12.695,-36.504,-50.661,-49.387,4.831,-11.451,47.826,
889159260647,889157260647,889.159260647,889.157260647,1768551649.0081267,0.192,0.084,0.971,6.104,9.644,13.184,-36.504,-50.596,-49.452,4.863,-11.356,47.969,
889169522043,889167522043,889.169522043,889.167522043,1768551649.0183883,0.192,0.084,0.971,7.202,9.888,13.611,-36.465,-50.544,-49.478,4.902,-11.268,48.104,
889179684853,889177684853,889.179684853,889.177684853,1768551649.0285513,0.192,0.084,0.971,8.301,10.254,14.099,-36.465,-50.505,-49.517,4.951,-11.179,48.243,
889190162964,889188162964,889.190162964,889.188162964,1768551649.0389462,0.192,0.084,0.971,9.521,10.559,14.771,-36.452,-50.44,-49.543,5.017,-11.078,48.386,
889200297190,889198297190,889.20029719,889.19829719,1768551649.0491607,0.192,0.084,0.971,10.559,10.803,15.076,-36.439,-50.401,-49.582,5.086,-10.986,48.55,
889210523877,889208523877,889.210523877,889.208523877,1768551649.0593903,0.192,0.084,0.971,11.597,11.047,15.625,-36.452,-50.362,-49.634,5.164,-10.893,48.704,
889220688728,889218688728,889.220688728,889.218688728,1768551649.0695548,0.192,0.084,0.971,12.634,11.23,16.174,-36.439,-50.336,-49.634,5.252,-10.799,48.864,
889230950708,889228950708,889.230950708,889.228950708,1768551649.0798173,0.192,0.084,0.971,13.611,11.108,16.663,-36.452,-50.31,-49.647,5.347,-10.707,49.028,
889241182645,889239182645,889.241182645,889.239182645,1768551649.0900445,0.192,0.084,0.971,14.526,10.742,17.151,-36.452,-50.323,-49.686,5.461,-10.611,49.215,
889251400582,889249400582,889.251400582,889.249400582,1768551649.1002672,0.172,0.068,0.992,15.137,10.437,17.517,-36.452,-50.284,-49.725,5.568,-10.525,49.389,
889261627269,889259627269,889.261627269,889.259627269,1768551649.1104777,0.172,0.068,0.992,15.564,10.132,17.822,-36.426,-50.284,-49.738,5.672,-10.436,49.566,
889271847539,889269847539,889.271847539,889.269847539,1768551649.1207068,0.172,0.068,0.992,15.808,9.766,18.005,-36.413,-50.258,-49.738,5.777,-10.35,49.745,
889282140436,889280140436,889.282140436,889.280140436,1768551649.1309202,0.172,0.068,0.992,15.747,9.338,18.127,-36.426,-50.232,-49.777,5.891,-10.261,49.945,
889292279037,889290279037,889.292279037,889.290279037,1768551649.1411462,0.172,0.068,0.992,15.564,8.789,18.188,-36.452,-50.193,-49.764,5.994,-10.186,50.127,
889302662061,889300662061,889.302662061,889.300662061,1768551649.1515286,0.172,0.068,0.992,15.198,8.24,18.188,-36.452,-50.167,-49.777,6.092,-10.118,50.309,
889312908582,889310908582,889.312908582,889.310908582,1768551649.1617687,0.172,0.068,0.992,14.648,7.69,18.127,-36.491,-50.115,-49.79,6.186,-10.056,50.49,
889323098810,889321098810,889.32309881,889.32109881,1768551649.1719627,0.172,0.068,0.992,13.855,7.019,18.005,-36.517,-50.089,-49.777,6.28,-9.996,50.689,
889333413290,889331413290,889.33341329,889.33141329,1768551649.182195,0.172,0.068,0.992,13.062,6.409,17.883,-36.556,-50.037,-49.79,6.358,-9.948,50.869,
889343714063,889341714063,889.343714063,889.341714063,1768551649.1925807,0.172,0.068,0.992,12.207,5.859,17.7,-36.556,-49.985,-49.79,6.427,-9.907,51.047,
889353930249,889351930249,889.353930249,889.351930249,1768551649.2027974,0.172,0.068,0.992,11.23,5.31,17.395,-36.556,-49.907,-49.816,6.487,-9.871,51.223,
889364195437,889362195437,889.364195437,889.362195437,1768551649.2130585,0.172,0.068,0.992,10.071,4.822,17.029,-36.582,-49.868,-49.842,6.541,-9.837,51.412,
889374428541,889372428541,889.374428541,889.372428541,1768551649.2232985,0.158,0.073,1.001,8.972,4.272,16.602,-36.595,-49.829,-49.829,6.58,-9.812,51.581,
889384635394,889382635394,889.384635394,889.382635394,1768551649.233494,0.158,0.073,1.001,7.812,3.784,16.052,-36.608,-49.79,-49.829,6.61,-9.785,51.744,
889394853331,889392853331,889.394853331,889.392853331,1768551649.2437215,0.158,0.073,1.001,6.592,3.296,15.381,-36.647,-49.751,-49.829,6.629,-9.761,51.902,
889405070684,889403070684,889.405070684,889.403070684,1768551649.2539363,0.158,0.073,1.001,5.188,2.991,14.648,-36.66,-49.686,-49.855,6.637,-9.737,52.052,
889415368248,889413368248,889.415368248,889.413368248,1768551649.2641742,0.158,0.073,1.001,3.845,2.808,13.733,-36.686,-49.608,-49.881,6.632,-9.718,52.208,
889425697896,889423697896,889.425697896,889.423697896,1768551649.2745645,0.158,0.073,1.001,2.502,2.747,12.878,-36.673,-49.556,-49.92,6.616,-9.698,52.341,
889435899790,889433899790,889.43589979,889.43389979,1768551649.2847664,0.158,0.073,1.001,1.16,2.808,11.902,-36.686,-49.465,-49.933,6.588,-9.677,52.465,
889446122685,889444122685,889.446122685,889.444122685,1768551649.2949889,0.158,0.073,1.001,-0.305,2.93,10.864,-36.738,-49.413,-49.959,6.543,-9.653,52.59,
889456571045,889454571045,889.456571045,889.454571045,1768551649.3054378,0.158,0.073,1.001,-1.648,2.991,9.888,-36.712,-49.322,-49.998,6.491,-9.628,52.693,
889466788690,889464788690,889.46678869,889.46478869,1768551649.3156095,0.158,0.073,1.001,-2.991,2.93,8.972,-36.712,-49.244,-50.05,6.427,-9.603,52.788,
889476955583,889474955583,889.476955583,889.474955583,1768551649.3258216,0.158,0.073,1.001,-4.333,2.808,8.057,-36.725,-49.166,-50.089,6.352,-9.577,52.873,
889487183437,889485183437,889.487183437,889.485183437,1768551649.3360496,0.158,0.073,1.001,-5.737,2.686,7.08,-36.738,-49.088,-50.154,6.257,-9.55,52.956,
889497584545,889495584545,889.497584545,889.495584545,1768551649.3464382,0.158,0.073,1.001,-6.958,2.563,6.226,-36.751,-49.01,-50.219,6.16,-9.525,53.023,
889507798690,889505798690,889.50779869,889.50579869,1768551649.3566573,0.137,0.09,0.996,-8.118,2.38,5.371,-36.751,-48.932,-50.258,6.058,-9.497,53.08,
889518010502,889516010502,889.518010502,889.516010502,1768551649.3668761,0.137,0.09,0.996,-9.155,2.197,4.517,-36.764,-48.867,-50.323,5.953,-9.464,53.129,
889528189062,889526189062,889.528189062,889.526189062,1768551649.3770556,0.137,0.09,0.996,-10.254,2.014,3.54,-36.751,-48.815,-50.375,5.828,-9.428,53.174,
889538456584,889536456584,889.538456584,889.536456584,1768551649.3873227,0.137,0.09,0.996,-11.23,1.892,2.686,-36.764,-48.737,-50.44,5.708,-9.396,53.205,
889548719146,889546719146,889.548719146,889.546719146,1768551649.3975518,0.137,0.09,0.996,-12.146,1.77,1.77,-36.764,-48.672,-50.492,5.581,-9.364,53.227,
889559078253,889557078253,889.559078253,889.557078253,1768551649.4079409,0.137,0.09,0.996,-12.939,1.648,0.793,-36.751,-48.594,-50.544,5.449,-9.333,53.24,
889569372317,889567372317,889.569372317,889.567372317,1768551649.418154,0.137,0.09,0.996,-13.733,1.404,-0.305,-36.712,-48.529,-50.648,5.298,-9.301,53.242,
889579587337,889577587337,889.579587337,889.577587337,1768551649.4284449,0.137,0.09,0.996,-14.343,1.038,-1.526,-36.712,-48.464,-50.687,5.157,-9.273,53.232,
889589727688,889587727688,889.589727688,889.587727688,1768551649.4385948,0.137,0.09,0.996,-14.832,0.671,-2.869,-36.699,-48.373,-50.752,5.015,-9.248,53.209,
889600130255,889598130255,889.600130255,889.598130255,1768551649.4489903,0.137,0.09,0.996,-15.137,0.183,-4.15,-36.725,-48.334,-50.817,4.858,-9.225,53.173,
889610345858,889608345858,889.610345858,889.608345858,1768551649.4592125,0.137,0.09,0.996,-15.32,-0.183,-5.737,-36.712,-48.269,-50.882,4.717,-9.207,53.117,
889620634088,889618634088,889.620634088,889.618634088,1768551649.4694436,0.137,0.09,0.996,-15.381,-0.671,-7.141,-36.673,-48.256,-50.947,4.578,-9.193,53.052,
889630968403,889628968403,889.630968403,889.628968403,1768551649.4798176,0.123,0.071,1.025,-15.32,-1.16,-8.545,-36.66,-48.217,-50.999,4.442,-9.182,52.972,
889641170006,889639170006,889.641170006,889.639170006,1768551649.4900386,0.123,0.071,1.025,-15.137,-1.892,-9.766,-36.647,-48.191,-51.051,4.289,-9.168,52.879,
889651395818,889649395818,889.651395818,889.649395818,1768551649.5002623,0.123,0.071,1.025,-15.015,-2.686,-11.169,-36.647,-48.191,-51.116,4.152,-9.161,52.763,
889661610546,889659610546,889.661610546,889.659610546,1768551649.5104768,0.123,0.071,1.025,-14.771,-3.54,-12.329,-36.647,-48.191,-51.168,4.021,-9.162,52.644,
889671836650,889669836650,889.67183665,889.66983665,1768551649.520696,0.123,0.071,1.025,-14.587,-4.272,-13.428,-36.647,-48.191,-51.22,3.895,-9.17,52.515,
889682223757,889680223757,889.682223757,889.680223757,1768551649.5310893,0.123,0.071,1.025,-14.404,-4.883,-14.526,-36.621,-48.23,-51.259,3.762,-9.185,52.36,
889692539988,889690539988,889.692539988,889.690539988,1768551649.5413208,0.123,0.071,1.025,-14.221,-5.188,-15.381,-36.621,-48.217,-51.272,3.645,-9.203,52.21,
889702667798,889700667798,889.702667798,889.700667798,1768551649.5515344,0.123,0.071,1.025,-14.099,-5.249,-16.113,-36.595,-48.23,-51.311,3.533,-9.222,52.051,
889712884276,889710884276,889.712884276,889.710884276,1768551649.5617468,0.123,0.071,1.025,-13.977,-5.31,-16.724,-36.595,-48.243,-51.337,3.424,-9.241,51.886,
889723105713,889721105713,889.723105713,889.721105713,1768551649.5719728,0.123,0.071,1.025,-13.916,-5.249,-17.151,-36.569,-48.256,-51.389,3.307,-9.262,51.715,
889733296524,889731296524,889.733296524,889.731296524,1768551649.58215,0.123,0.071,1.025,-13.855,-5.31,-17.822,-36.556,-48.269,-51.389,3.204,-9.281,51.522,
889743716882,889741716882,889.743716882,889.741716882,1768551649.5925827,0.123,0.071,1.025,-13.794,-5.371,-18.25,-36.543,-48.308,-51.441,3.103,-9.3,51.341,
889753958445,889751958445,889.753958445,889.751958445,1768551649.6028247,0.123,0.071,1.025,-13.672,-5.493,-18.677,-36.504,-48.334,-51.467,3.004,-9.32,51.156,
889764157423,889762157423,889.764157423,889.762157423,1768551649.6130238,0.09,0.031,1.056,-13.489,-5.554,-19.165,-36.478,-48.373,-51.519,2.882,-9.331,50.967,
889774383234,889772383234,889.774383234,889.772383234,1768551649.6232502,0.09,0.031,1.056,-13.245,-5.554,-19.592,-36.491,-48.386,-51.558,2.769,-9.334,50.753,
889784633547,889782633547,889.784633547,889.782633547,1768551649.6334646,0.09,0.031,1.056,-12.878,-5.432,-20.081,-36.452,-48.464,-51.623,2.659,-9.336,50.554,
889795000529,889793000529,889.795000529,889.793000529,1768551649.6438668,0.09,0.031,1.056,-12.512,-5.31,-20.63,-36.439,-48.529,-51.649,2.555,-9.336,50.35,
889805215257,889803215257,889.805215257,889.803215257,1768551649.654082,0.09,0.031,1.056,-12.085,-5.249,-21.179,-36.387,-48.607,-51.701,2.447,-9.336,50.12,
889815446028,889813446028,889.815446028,889.813446028,1768551649.6643116,0.09,0.031,1.056,-11.658,-5.188,-21.606,-36.335,-48.659,-51.727,2.355,-9.335,49.905,
889825841302,889823841302,889.825841302,889.823841302,1768551649.674702,0.09,0.031,1.056,-11.23,-5.066,-22.095,-36.283,-48.737,-51.753,2.268,-9.334,49.686,
889835836692,889833836692,889.835836692,889.833836692,1768551649.684699,0.09,0.031,1.056,-10.864,-4.822,-22.522,-36.244,-48.802,-51.779,2.187,-9.33,49.463,
889846101296,889844101296,889.846101296,889.844101296,1768551649.6949677,0.09,0.031,1.056,-10.376,-4.395,-22.888,-36.192,-48.867,-51.805,2.105,-9.324,49.234,
889856335567,889854335567,889.856335567,889.854335567,1768551649.7052016,0.09,0.031,1.056,-9.949,-3.906,-23.56,-36.153,-48.919,-51.883,2.036,-9.313,48.978,
889866722091,889864722091,889.866722091,889.864722091,1768551649.7155888,0.09,0.031,1.056,-9.46,-3.235,-24.109,-36.075,-48.984,-51.922,1.973,-9.296,48.739,
889876963070,889874963070,889.87696307,889.87496307,1768551649.725811,0.09,0.031,1.056,-8.972,-2.441,-24.658,-36.036,-49.036,-51.922,1.916,-9.273,48.495,
889887145131,889885145131,889.887145131,889.885145131,1768551649.736005,0.135,0.029,1.024,-8.484,-1.465,-25.024,-36.036,-49.127,-51.909,1.86,-9.247,48.245,
889897381151,889895381151,889.897381151,889.895381151,1768551649.7462459,0.135,0.029,1.024,-8.057,-0.549,-25.635,-35.945,-49.218,-51.935,1.816,-9.23,47.965,
889907684840,889905684840,889.90768484,889.90568484,1768551649.756468,0.135,0.029,1.024,-7.629,0.305,-26.001,-35.867,-49.296,-51.987,1.777,-9.205,47.707,
889917837442,889915837442,889.917837442,889.915837442,1768551649.7667043,0.135,0.029,1.024,-7.263,1.221,-26.245,-35.789,-49.4,-52.052,1.742,-9.172,47.445,
889928228633,889926228633,889.928228633,889.926228633,1768551649.777087,0.135,0.029,1.024,-6.897,2.075,-26.367,-35.672,-49.53,-52.13,1.709,-9.126,47.181,
889938446570,889936446570,889.93844657,889.93644657,1768551649.7873137,0.135,0.029,1.024,-6.592,2.93,-26.733,-35.594,-49.634,-52.234,1.682,-9.077,46.887,
889948658964,889946658964,889.948658964,889.946658964,1768551649.7975261,0.135,0.029,1.024,-6.348,3.906,-26.855,-35.503,-49.725,-52.312,1.658,-9.019,46.619,
889958879818,889956879818,889.958879818,889.956879818,1768551649.8077471,0.135,0.029,1.024,-6.104,5.127,-26.917,-35.399,-49.803,-52.416,1.637,-8.95,46.349,
889969103880,889967103880,889.96910388,889.96710388,1768551649.8179712,0.135,0.029,1.024,-5.859,6.775,-26.672,-35.256,-49.933,-52.507,1.616,-8.86,46.08,
889979334358,889977334358,889.979334358,889.977334358,1768551649.8282015,0.135,0.029,1.024,-5.676,8.484,-26.55,-35.126,-50.011,-52.598,1.599,-8.763,45.785,
889989720300,889987720300,889.9897203,889.9877203,1768551649.838578,0.135,0.029,1.024,-5.432,10.498,-26.184,-34.996,-50.102,-52.741,1.583,-8.648,45.521,
890000005905,889998005905,890.000005905,889.998005905,1768551649.8488145,0.135,0.029,1.024,-5.188,12.573,-25.757,-34.84,-50.18,-52.884,1.568,-8.513,45.261,
890010115047,890008115047,890.010115047,890.008115047,1768551649.8589737,0.179,0.024,0.972,-4.944,14.832,-24.963,-34.658,-50.271,-53.027,1.553,-8.346,45.006,
890020373234,890018373234,890.020373234,890.018373234,1768551649.8692398,0.179,0.024,0.972,-4.761,16.724,-24.536,-34.528,-50.349,-53.157,1.538,-8.197,44.732,
890030592630,890028592630,890.03059263,890.02859263,1768551649.8794599,0.179,0.024,0.972,-4.639,18.433,-23.865,-34.346,-50.427,-53.339,1.524,-8.036,44.49,
890040785191,890038785191,890.040785191,890.038785191,1768551649.889646,0.179,0.024,0.972,-4.517,20.203,-23.071,-34.19,-50.505,-53.469,1.509,-7.861,44.256,
890051268551,890049268551,890.051268551,890.049268551,1768551649.9000785,0.179,0.024,0.972,-4.395,22.156,-22.095,-34.021,-50.57,-53.664,1.491,-7.65,44.03,
890061461404,890059461404,890.061461404,890.059461404,1768551649.9103174,0.179,0.024,0.972,-4.395,23.926,-21.118,-33.826,-50.648,-53.846,1.474,-7.442,43.792,
890071731550,890069731550,890.07173155,890.06973155,1768551649.920513,0.179,0.024,0.972,-4.517,25.452,-20.02,-33.644,-50.7,-54.041,1.455,-7.22,43.587,
890081946278,890079946278,890.081946278,890.079946278,1768551649.930743,0.179,0.024,0.972,-4.822,26.855,-18.86,-33.436,-50.765,-54.223,1.431,-6.986,43.393,
890092113463,890090113463,890.092113463,890.090113463,1768551649.9409597,0.179,0.024,0.972,-5.554,27.832,-17.639,-33.241,-50.804,-54.431,1.399,-6.743,43.211,
890102318275,890100318275,890.102318275,890.100318275,1768551649.9511719,0.179,0.024,0.972,-6.531,28.381,-16.357,-33.007,-50.869,-54.626,1.353,-6.471,43.024,
890112593671,890110593671,890.112593671,890.110593671,1768551649.9614587,0.179,0.024,0.972,-7.69,28.442,-15.259,-32.825,-50.869,-54.808,1.299,-6.224,42.867,
890122756482,890120756482,890.122756482,890.120756482,1768551649.9716213,0.179,0.024,0.972,-9.155,28.076,-14.282,-32.643,-50.869,-55.003,1.231,-5.981,42.719,
890132991627,890130991627,890.132991627,890.130991627,1768551649.9818354,0.179,0.024,0.972,-10.864,27.344,-13.367,-32.487,-50.856,-55.185,1.145,-5.747,42.582,
890143217147,890141217147,890.143217147,890.141217147,1768551649.992082,0.16,0.058,0.945,-12.878,26.245,-12.39,-32.279,-50.804,-55.406,1.042,-5.498,42.44,
890153627589,890151627589,890.153627589,890.151627589,1768551650.0024574,0.16,0.058,0.945,-14.709,25.146,-11.597,-32.175,-50.739,-55.536,0.938,-5.282,42.32,
890163829775,890161829775,890.163829775,890.161829775,1768551650.0126967,0.16,0.058,0.945,-16.418,24.17,-10.864,-31.993,-50.687,-55.744,0.817,-5.078,42.208,
890174037503,890172037503,890.174037503,890.172037503,1768551650.0229015,0.16,0.058,0.945,-18.005,23.315,-10.254,-31.876,-50.596,-55.926,0.681,-4.886,42.103,
890184253982,890182253982,890.184253982,890.182253982,1768551650.0331197,0.16,0.058,0.945,-19.653,22.4,-9.644,-31.72,-50.479,-56.134,0.515,-4.686,41.993,
890194477752,890192477752,890.194477752,890.192477752,1768551650.0433433,0.16,0.058,0.945,-21.179,21.545,-9.216,-31.603,-50.375,-56.316,0.349,-4.516,41.899,
890204671479,890202671479,890.204671479,890.202671479,1768551650.0535376,0.16,0.058,0.945,-22.705,20.63,-8.789,-31.46,-50.284,-56.511,0.168,-4.356,41.809,
890214922667,890212922667,890.214922667,890.212922667,1768551650.063788,0.16,0.058,0.945,-24.17,19.714,-8.423,-31.343,-50.154,-56.68,-0.025,-4.207,41.722,
890225145270,890223145270,890.22514527,890.22314527,1768551650.0740108,0.16,0.058,0.945,-25.696,18.494,-7.996,-31.226,-50.037,-56.914,-0.253,-4.057,41.64,
890235414250,890233414250,890.23541425,890.23341425,1768551650.0842273,0.16,0.058,0.945,-26.855,17.334,-7.568,-31.109,-49.894,-57.083,-0.472,-3.934,41.554,
890245597186,890243597186,890.245597186,890.243597186,1768551650.0944645,0.16,0.058,0.945,-27.771,16.235,-7.141,-31.005,-49.764,-57.265,-0.7,-3.824,41.481,
890255801122,890253801122,890.255801122,890.253801122,1768551650.1046705,0.16,0.058,0.945,-28.503,15.137,-6.714,-30.914,-49.595,-57.46,-0.933,-3.726,41.412,
890266203980,890264203980,890.26620398,890.26420398,1768551650.115071,0.068,0.049,0.993,-28.992,13.977,-6.287,-30.823,-49.426,-57.655,-1.196,-3.618,41.34,
890276488419,890274488419,890.276488419,890.274488419,1768551650.1252892,0.068,0.049,0.993,-29.297,13.0,-5.798,-30.784,-49.244,-57.824,-1.441,-3.493,41.28,
890286643645,890284643645,890.286643645,890.284643645,1768551650.1355093,0.068,0.049,0.994,-29.419,11.963,-5.249,-30.732,-49.075,-57.98,-1.687,-3.373,41.224,
890297115631,890295115631,890.297115631,890.295115631,1768551650.145897,0.068,0.049,0.993,-29.358,10.925,-4.639,-30.693,-48.88,-58.175,-1.931,-3.264,41.175,
890307247232,890305247232,890.307247232,890.305247232,1768551650.156114,0.068,0.049,0.993,-29.175,9.644,-3.845,-30.68,-48.711,-58.383,-2.196,-3.157,41.128,
890317487627,890315487627,890.317487627,890.315487627,1768551650.166338,0.068,0.049,0.993,-28.809,8.545,-3.113,-30.654,-48.477,-58.526,-2.432,-3.073,41.094,
890327687480,890325687480,890.32768748,890.32568748,1768551650.1765542,0.068,0.049,0.993,-28.259,7.385,-2.38,-30.628,-48.269,-58.643,-2.661,-3.0,41.067,
890337915042,890335915042,890.337915042,890.335915042,1768551650.1867754,0.068,0.049,0.993,-27.588,6.226,-1.648,-30.615,-48.139,-58.786,-2.882,-2.94,41.047,
890348131812,890346131812,890.348131812,890.346131812,1768551650.1969972,0.068,0.049,0.993,-26.611,5.005,-0.854,-30.589,-47.957,-58.864,-3.114,-2.886,41.033,
890358348290,890356348290,890.35834829,890.35634829,1768551650.2072148,0.068,0.049,0.993,-25.574,4.089,-0.183,-30.589,-47.814,-58.968,-3.313,-2.849,41.028,
890368744148,890366744148,890.368744148,890.366744148,1768551650.217611,0.068,0.049,0.993,-24.353,3.357,0.366,-30.589,-47.671,-59.059,-3.499,-2.819,41.029,
890378951876,890376951876,890.378951876,890.376951876,1768551650.2277987,0.068,0.049,0.993,-22.949,2.869,0.916,-30.576,-47.541,-59.15,-3.671,-2.794,41.036,
890389136562,890387136562,890.389136562,890.387136562,1768551650.2380042,0.024,-0.024,0.955,-21.301,2.38,1.648,-30.563,-47.411,-59.215,-3.842,-2.772,41.048,
890399608547,890397608547,890.399608547,890.397608547,1768551650.2484236,0.024,-0.024,0.955,-19.714,2.075,1.953,-30.563,-47.281,-59.267,-4.01,-2.74,41.067,
890409742773,890407742773,890.409742773,890.407742773,1768551650.2586093,0.024,-0.024,0.955,-18.066,1.831,2.38,-30.563,-47.151,-59.319,-4.173,-2.705,41.089,
890420005044,890418005044,890.420005044,890.418005044,1768551650.2688434,0.024,-0.024,0.955,-16.418,1.587,2.808,-30.55,-47.047,-59.371,-4.32,-2.672,41.116,
890430194397,890428194397,890.430194397,890.428194397,1768551650.2790604,0.024,-0.024,0.955,-14.465,1.465,3.296,-30.55,-46.93,-59.397,-4.459,-2.637,41.15,
890440660549,890438660549,890.440660549,890.438660549,1768551650.2894516,0.024,-0.024,0.955,-12.512,1.343,3.723,-30.563,-46.839,-59.449,-4.566,-2.607,41.185,
890450810817,890448810817,890.450810817,890.448810817,1768551650.2996771,0.024,-0.024,0.955,-10.437,1.282,4.15,-30.589,-46.735,-59.501,-4.651,-2.577,41.225,
890460857249,890458857249,890.460857249,890.458857249,1768551650.3097236,0.024,-0.024,0.955,-8.301,1.282,4.639,-30.615,-46.67,-59.527,-4.715,-2.547,41.269,
890471077227,890469077227,890.471077227,890.469077227,1768551650.3199358,0.024,-0.024,0.955,-5.859,1.465,5.188,-30.628,-46.592,-59.566,-4.759,-2.513,41.324,
890481319956,890479319956,890.481319956,890.479319956,1768551650.3301785,0.024,-0.024,0.955,-3.662,1.709,5.676,-30.615,-46.553,-59.592,-4.776,-2.481,41.379,
890491692189,890489692189,890.491692189,890.489692189,1768551650.340552,0.024,-0.024,0.955,-1.465,2.014,6.226,-30.602,-46.54,-59.618,-4.771,-2.445,41.439,
890501747663,890499747663,890.501747663,890.499747663,1768551650.3506134,0.024,-0.024,0.955,0.549,2.319,6.775,-30.602,-46.527,-59.644,-4.746,-2.406,41.504,
890512039685,890510039685,890.512039685,890.510039685,1768551650.3608205,0.024,-0.024,0.955,2.563,2.563,7.324,-30.615,-46.514,-59.657,-4.7,-2.364,41.575,
890522195495,890520195495,890.522195495,890.520195495,1768551650.3710535,0.035,-0.066,0.94,4.761,2.808,7.874,-30.602,-46.566,-59.657,-4.636,-2.318,41.659,
890532393889,890530393889,890.532393889,890.530393889,1768551650.3812606,0.035,-0.066,0.94,6.653,2.93,8.362,-30.602,-46.553,-59.657,-4.574,-2.28,41.741,
890542810456,890540810456,890.542810456,890.540810456,1768551650.3916662,0.035,-0.066,0.94,8.545,2.869,8.911,-30.576,-46.592,-59.644,-4.495,-2.243,41.828,
